timestamp,temperature_in_celsius
2016-12-26 13:07:39,17.7
2016-12-26 13:07:41,17.7
2016-12-26 13:07:42,17.7
2016-12-26 13:07:44,17.7
2016-12-26 13:07:45,17.7
2016-12-26 13:07:47,17.7
2016-12-26 13:07:49,17.7
2016-12-26 13:07:53,17.7
2016-12-26 13:07:54,17.7
2016-12-26 13:07:56,17.7
2016-12-26 13:07:57,17.7
2016-12-26 13:07:59,17.7
2016-12-26 13:08:00,17.7
2016-12-26 13:08:02,17.7
2016-12-26 13:08:03,17.7
2016-12-26 13:08:05,17.7
2016-12-26 13:08:06,17.7
2016-12-26 13:08:08,17.7
2016-12-26 13:08:09,17.7
2016-12-26 13:08:13,17.7
2016-12-26 13:08:18,17.7
2016-12-26 13:08:19,17.7
2016-12-26 13:08:21,17.7
2016-12-26 13:08:22,17.7
2016-12-26 13:08:26,17.7
2016-12-26 13:08:26,17.7
2016-12-26 13:08:28,17.7
2016-12-26 13:08:29,17.7
2016-12-26 13:08:31,17.7
2016-12-26 13:08:32,17.7
2016-12-26 13:08:34,17.7
2016-12-26 13:08:35,17.7
2016-12-26 13:08:37,17.7
2016-12-26 13:08:38,17.7
2016-12-26 13:08:43,17.7
2016-12-26 13:08:44,17.7
2016-12-26 13:08:48,17.7
2016-12-26 13:08:50,17.7
2016-12-26 13:08:51,17.7
2016-12-26 13:08:53,17.7
2016-12-26 13:08:54,17.7
2016-12-26 13:08:56,17.7
2016-12-26 13:08:57,17.7
2016-12-26 13:08:59,17.7
2016-12-26 13:09:00,17.7
2016-12-26 13:09:02,17.7
2016-12-26 13:09:03,17.7
2016-12-26 13:09:07,17.7
2016-12-26 13:09:09,17.7
2016-12-26 13:09:11,17.7
2016-12-26 13:09:12,17.7
2016-12-26 13:09:14,17.7
2016-12-26 13:09:15,17.7
2016-12-26 13:09:17,17.7
2016-12-26 13:09:21,17.7
2016-12-26 13:09:22,17.7
2016-12-26 13:09:24,17.7
2016-12-26 13:09:25,17.7
2016-12-26 13:09:25,17.7
2016-12-26 13:09:27,17.7
2016-12-26 13:09:28,17.7
2016-12-26 13:09:30,17.7
2016-12-26 13:09:31,17.7
2016-12-26 13:09:33,17.7
2016-12-26 13:09:35,17.7
2016-12-26 13:09:36,17.7
2016-12-26 13:09:38,17.7
2016-12-26 13:09:39,17.7
2016-12-26 13:09:43,17.7
2016-12-26 13:09:45,17.7
2016-12-26 13:09:46,17.7
2016-12-26 13:09:48,17.7
2016-12-26 13:09:49,17.7
2016-12-26 13:09:51,17.7
2016-12-26 13:09:52,17.7
2016-12-26 13:09:54,17.7
2016-12-26 13:09:55,17.7
2016-12-26 13:09:57,17.7
2016-12-26 13:09:59,17.7
2016-12-26 13:10:00,17.7
2016-12-26 13:10:02,17.7
2016-12-26 13:10:03,17.7
2016-12-26 13:10:05,17.7
2016-12-26 13:10:06,17.7
2016-12-26 13:10:08,17.7
2016-12-26 13:10:09,17.7
2016-12-26 13:10:11,17.7
2016-12-26 13:10:12,17.7
2016-12-26 13:10:16,17.7
2016-12-26 13:10:18,17.7
2016-12-26 13:10:19,17.7
2016-12-26 13:10:21,17.7
2016-12-26 13:10:22,17.7
2016-12-26 13:10:24,17.7
2016-12-26 13:10:26,17.7
2016-12-26 13:10:26,17.7
2016-12-26 13:10:27,17.7
2016-12-26 13:10:29,17.7
2016-12-26 13:10:30,17.7
2016-12-26 13:10:32,17.7
2016-12-26 13:10:33,17.7
2016-12-26 13:10:35,17.7
2016-12-26 13:10:39,17.7
2016-12-26 13:10:43,17.7
2016-12-26 13:10:44,17.7
2016-12-26 13:10:48,17.7
2016-12-26 13:10:50,17.7
2016-12-26 13:10:52,17.7
2016-12-26 13:10:56,17.7
2016-12-26 13:10:57,17.7
2016-12-26 13:10:59,17.7
2016-12-26 13:11:00,17.7
2016-12-26 13:11:02,17.7
2016-12-26 13:11:03,17.7
2016-12-26 13:11:05,17.7
2016-12-26 13:11:06,17.7
2016-12-26 13:11:08,17.7
2016-12-26 13:11:09,17.7
2016-12-26 13:11:11,17.7
2016-12-26 13:11:12,17.7
2016-12-26 13:11:14,17.7
2016-12-26 13:11:15,17.7
2016-12-26 13:11:17,17.7
2016-12-26 13:11:19,17.7
2016-12-26 13:11:20,17.7
2016-12-26 13:11:24,17.7
2016-12-26 13:11:26,17.7
2016-12-26 13:11:26,17.7
2016-12-26 13:11:27,17.7
2016-12-26 13:11:29,17.7
2016-12-26 13:11:30,17.7
2016-12-26 13:11:32,17.7
2016-12-26 13:11:33,17.7
2016-12-26 13:11:37,17.7
2016-12-26 13:11:44,17.7
2016-12-26 13:11:45,17.7
2016-12-26 13:11:47,17.7
2016-12-26 13:11:49,17.7
2016-12-26 13:11:50,17.7
2016-12-26 13:11:52,17.7
2016-12-26 13:11:53,17.7
2016-12-26 13:11:55,17.7
2016-12-26 13:11:56,17.7
2016-12-26 13:11:58,17.7
2016-12-26 13:11:59,17.7
2016-12-26 13:12:01,17.7
2016-12-26 13:12:02,17.7
2016-12-26 13:12:06,17.7
2016-12-26 13:12:08,17.7
2016-12-26 13:12:09,17.7
2016-12-26 13:12:11,17.7
2016-12-26 13:12:13,17.7
2016-12-26 13:12:14,17.7
2016-12-26 13:12:16,17.7
2016-12-26 13:12:17,17.7
2016-12-26 13:12:19,17.7
2016-12-26 13:12:23,17.7
2016-12-26 13:12:24,17.7
2016-12-26 13:12:26,17.7
2016-12-26 13:12:26,17.7
2016-12-26 13:12:27,17.7
2016-12-26 13:12:29,17.7
2016-12-26 13:12:30,17.7
2016-12-26 13:12:32,17.7
2016-12-26 13:12:33,17.7
2016-12-26 13:12:35,17.7
2016-12-26 13:12:36,17.7
2016-12-26 13:12:38,17.7
2016-12-26 13:12:40,17.7
2016-12-26 13:12:41,17.7
2016-12-26 13:12:43,17.7
2016-12-26 13:12:44,17.7
2016-12-26 13:12:46,17.7
2016-12-26 13:12:47,17.7
2016-12-26 13:12:49,17.7
2016-12-26 13:12:50,17.7
2016-12-26 13:12:52,17.7
2016-12-26 13:12:53,17.7
2016-12-26 13:12:55,17.7
2016-12-26 13:12:59,17.7
2016-12-26 13:13:00,17.7
2016-12-26 13:13:02,17.7
2016-12-26 13:13:04,17.7
2016-12-26 13:13:05,17.7
2016-12-26 13:13:07,17.7
2016-12-26 13:13:08,17.7
2016-12-26 13:13:10,17.7
2016-12-26 13:13:11,17.7
2016-12-26 13:13:13,17.7
2016-12-26 13:13:14,17.7
2016-12-26 13:13:16,17.7
2016-12-26 13:13:17,17.7
2016-12-26 13:13:19,17.7
2016-12-26 13:13:20,17.7
2016-12-26 13:13:22,17.7
2016-12-26 13:13:26,17.7
2016-12-26 13:13:26,17.7
2016-12-26 13:13:27,17.7
2016-12-26 13:13:29,17.7
2016-12-26 13:13:31,17.8
2016-12-26 13:13:32,17.7
2016-12-26 13:13:34,17.7
2016-12-26 13:13:35,17.7
2016-12-26 13:13:37,17.7
2016-12-26 13:13:38,17.7
2016-12-26 13:13:40,17.7
2016-12-26 13:13:41,17.7
2016-12-26 13:13:43,17.8
2016-12-26 13:13:44,17.7
2016-12-26 13:13:48,17.7
2016-12-26 13:13:50,17.8
2016-12-26 13:13:51,17.7
2016-12-26 13:13:56,17.7
2016-12-26 13:13:57,17.7
2016-12-26 13:13:59,17.7
2016-12-26 13:14:00,17.7
2016-12-26 13:14:02,17.8
2016-12-26 13:14:03,17.7
2016-12-26 13:14:05,17.7
2016-12-26 13:14:06,17.7
2016-12-26 13:14:08,17.7
2016-12-26 13:14:09,17.8
2016-12-26 13:14:11,17.7
2016-12-26 13:14:12,17.8
2016-12-26 13:14:14,17.7
2016-12-26 13:14:15,17.8
2016-12-26 13:14:17,17.7
2016-12-26 13:14:18,17.7
2016-12-26 13:14:20,17.7
2016-12-26 13:14:22,17.7
2016-12-26 13:14:23,17.8
2016-12-26 13:14:25,17.7
2016-12-26 13:14:26,17.8
2016-12-26 13:14:26,17.8
2016-12-26 13:14:28,17.7
2016-12-26 13:14:29,17.8
2016-12-26 13:14:31,17.7
2016-12-26 13:14:32,17.7
2016-12-26 13:14:36,17.8
2016-12-26 13:14:38,17.8
2016-12-26 13:14:39,17.7
2016-12-26 13:14:41,17.7
2016-12-26 13:14:42,17.7
2016-12-26 13:14:44,17.8
2016-12-26 13:14:45,17.7
2016-12-26 13:14:47,17.7
2016-12-26 13:14:49,17.7
2016-12-26 13:14:50,17.8
2016-12-26 13:14:57,17.8
2016-12-26 13:14:58,17.7
2016-12-26 13:15:00,17.7
2016-12-26 13:15:01,17.7
2016-12-26 13:15:03,17.8
2016-12-26 13:15:04,17.7
2016-12-26 13:15:06,17.8
2016-12-26 13:15:07,17.7
2016-12-26 13:15:09,17.7
2016-12-26 13:15:10,17.7
2016-12-26 13:15:12,17.8
2016-12-26 13:15:14,17.8
2016-12-26 13:15:18,17.8
2016-12-26 13:15:19,17.7
2016-12-26 13:15:21,17.7
2016-12-26 13:15:22,17.8
2016-12-26 13:15:24,17.7
2016-12-26 13:15:24,17.7
2016-12-26 13:15:28,17.7
2016-12-26 13:15:29,17.8
2016-12-26 13:15:31,17.7
2016-12-26 13:15:32,17.8
2016-12-26 13:15:34,17.7
2016-12-26 13:15:35,17.8
2016-12-26 13:15:37,17.8
2016-12-26 13:15:38,17.8
2016-12-26 13:15:40,17.8
2016-12-26 13:15:42,17.8
2016-12-26 13:15:43,17.8
2016-12-26 13:15:45,17.7
2016-12-26 13:15:46,17.7
2016-12-26 13:15:48,17.7
2016-12-26 13:15:52,17.8
2016-12-26 13:15:53,17.8
2016-12-26 13:15:55,17.8
2016-12-26 13:15:56,17.8
2016-12-26 13:16:03,17.7
2016-12-26 13:16:04,17.7
2016-12-26 13:16:06,17.8
2016-12-26 13:16:07,17.7
2016-12-26 13:16:09,17.7
2016-12-26 13:16:13,17.8
2016-12-26 13:16:15,17.8
2016-12-26 13:16:16,17.8
2016-12-26 13:16:18,17.8
2016-12-26 13:16:19,17.8
2016-12-26 13:16:21,17.8
2016-12-26 13:16:22,17.8
2016-12-26 13:16:24,17.8
2016-12-26 13:16:25,17.7
2016-12-26 13:16:25,17.7
2016-12-26 13:16:27,17.8
2016-12-26 13:16:28,17.8
2016-12-26 13:16:30,17.8
2016-12-26 13:16:31,17.8
2016-12-26 13:16:33,17.8
2016-12-26 13:16:35,17.8
2016-12-26 13:16:36,17.8
2016-12-26 13:16:38,17.8
2016-12-26 13:16:39,17.8
2016-12-26 13:16:41,17.8
2016-12-26 13:16:42,17.8
2016-12-26 13:16:44,17.8
2016-12-26 13:16:45,17.8
2016-12-26 13:16:47,17.8
2016-12-26 13:16:48,17.8
2016-12-26 13:16:50,17.8
2016-12-26 13:16:51,17.8
2016-12-26 13:16:53,17.8
2016-12-26 13:16:54,17.8
2016-12-26 13:16:56,17.8
2016-12-26 13:16:57,17.8
2016-12-26 13:16:59,17.8
2016-12-26 13:17:01,17.8
2016-12-26 13:17:02,17.8
2016-12-26 13:17:04,17.8
2016-12-26 13:17:05,17.8
2016-12-26 13:17:09,17.8
2016-12-26 13:17:11,17.8
2016-12-26 13:17:12,17.8
2016-12-26 13:17:14,17.8
2016-12-26 13:17:15,17.8
2016-12-26 13:17:17,17.8
2016-12-26 13:17:18,17.8
2016-12-26 13:17:20,17.8
2016-12-26 13:17:21,17.8
2016-12-26 13:17:23,17.8
2016-12-26 13:17:25,17.8
2016-12-26 13:17:26,17.8
2016-12-26 13:17:26,17.8
2016-12-26 13:17:28,17.8
2016-12-26 13:17:29,17.8
2016-12-26 13:17:31,17.8
2016-12-26 13:17:32,17.8
2016-12-26 13:17:34,17.8
2016-12-26 13:17:35,17.8
2016-12-26 13:17:37,17.8
2016-12-26 13:17:38,17.8
2016-12-26 13:17:40,17.8
2016-12-26 13:17:41,17.8
2016-12-26 13:17:43,17.8
2016-12-26 13:17:47,17.8
2016-12-26 13:17:48,17.8
2016-12-26 13:17:53,17.8
2016-12-26 13:17:54,17.8
2016-12-26 13:17:56,17.8
2016-12-26 13:17:57,17.8
2016-12-26 13:17:59,17.8
2016-12-26 13:18:00,17.8
2016-12-26 13:18:02,17.8
2016-12-26 13:18:03,17.8
2016-12-26 13:18:07,17.8
2016-12-26 13:18:09,17.8
2016-12-26 13:18:10,17.8
2016-12-26 13:18:12,17.8
2016-12-26 13:18:13,17.8
2016-12-26 13:18:15,17.8
2016-12-26 13:18:17,17.8
2016-12-26 13:18:18,17.8
2016-12-26 13:18:20,17.8
2016-12-26 13:18:21,17.8
2016-12-26 13:18:23,17.8
2016-12-26 13:18:24,17.8
2016-12-26 13:18:26,17.8
2016-12-26 13:18:26,17.8
2016-12-26 13:18:27,17.8
2016-12-26 13:18:29,17.8
2016-12-26 13:18:30,17.8
2016-12-26 13:18:32,17.8
2016-12-26 13:18:33,17.8
2016-12-26 13:18:35,17.8
2016-12-26 13:18:36,17.8
2016-12-26 13:18:38,17.8
2016-12-26 13:18:42,17.8
2016-12-26 13:18:44,17.8
2016-12-26 13:18:45,17.8
2016-12-26 13:18:47,17.8
2016-12-26 13:18:48,17.8
2016-12-26 13:18:50,17.8
2016-12-26 13:18:51,17.8
2016-12-26 13:18:53,17.8
2016-12-26 13:18:54,17.8
2016-12-26 13:18:56,17.8
2016-12-26 13:18:57,17.8
2016-12-26 13:18:59,17.8
2016-12-26 13:19:03,17.8
2016-12-26 13:19:07,17.8
2016-12-26 13:19:11,17.8
2016-12-26 13:19:13,17.8
2016-12-26 13:19:17,17.8
2016-12-26 13:19:18,17.8
2016-12-26 13:19:20,17.8
2016-12-26 13:19:21,17.8
2016-12-26 13:19:23,17.8
2016-12-26 13:19:24,17.8
2016-12-26 13:19:26,17.8
2016-12-26 13:19:26,17.8
2016-12-26 13:19:27,17.8
2016-12-26 13:19:29,17.8
2016-12-26 13:19:30,17.8
2016-12-26 13:19:32,17.8
2016-12-26 13:19:33,17.8
2016-12-26 13:19:35,17.8
2016-12-26 13:19:37,17.8
2016-12-26 13:19:38,17.8
2016-12-26 13:19:40,17.8
2016-12-26 13:19:41,17.8
2016-12-26 13:19:43,17.8
2016-12-26 13:19:44,17.8
2016-12-26 13:19:46,17.8
2016-12-26 13:19:47,17.8
2016-12-26 13:19:49,17.8
2016-12-26 13:19:50,17.8
2016-12-26 13:19:52,17.8
2016-12-26 13:19:53,17.8
2016-12-26 13:19:55,17.8
2016-12-26 13:19:56,17.8
2016-12-26 13:20:00,17.8
2016-12-26 13:20:02,17.8
2016-12-26 13:20:04,17.8
2016-12-26 13:20:05,17.8
2016-12-26 13:20:07,17.8
2016-12-26 13:20:08,17.8
2016-12-26 13:20:10,17.8
2016-12-26 13:20:11,17.8
2016-12-26 13:20:13,17.8
2016-12-26 13:20:17,17.8
2016-12-26 13:20:18,17.8
2016-12-26 13:20:20,17.8
2016-12-26 13:20:21,17.8
2016-12-26 13:20:23,17.8
2016-12-26 13:20:24,17.8
2016-12-26 13:20:26,17.8
2016-12-26 13:20:26,17.8
2016-12-26 13:20:27,17.8
2016-12-26 13:20:29,17.8
2016-12-26 13:20:31,17.8
2016-12-26 13:20:32,17.8
2016-12-26 13:20:34,17.8
2016-12-26 13:20:35,17.8
2016-12-26 13:20:37,17.8
2016-12-26 13:20:38,17.8
2016-12-26 13:20:40,17.8
2016-12-26 13:20:41,17.8
2016-12-26 13:20:43,17.8
2016-12-26 13:20:44,17.8
2016-12-26 13:20:46,17.8
2016-12-26 13:20:47,17.8
2016-12-26 13:20:49,17.8
2016-12-26 13:20:50,17.8
2016-12-26 13:20:52,17.8
2016-12-26 13:20:54,17.8
2016-12-26 13:20:55,17.8
2016-12-26 13:20:57,17.8
2016-12-26 13:20:58,17.8
2016-12-26 13:21:00,17.8
2016-12-26 13:21:01,17.8
2016-12-26 13:21:03,17.8
2016-12-26 13:21:04,17.8
2016-12-26 13:21:06,17.8
2016-12-26 13:21:07,17.8
2016-12-26 13:21:09,17.8
2016-12-26 13:21:10,17.8
2016-12-26 13:21:12,17.8
2016-12-26 13:21:16,17.8
2016-12-26 13:21:17,17.8
2016-12-26 13:21:19,17.8
2016-12-26 13:21:21,17.8
2016-12-26 13:21:22,17.8
2016-12-26 13:21:24,17.8
2016-12-26 13:21:25,17.8
2016-12-26 13:21:25,17.8
2016-12-26 13:21:27,17.8
2016-12-26 13:21:28,17.8
2016-12-26 13:21:30,17.8
2016-12-26 13:21:31,17.8
2016-12-26 13:21:33,17.8
2016-12-26 13:21:34,17.8
2016-12-26 13:21:36,17.8
2016-12-26 13:21:37,17.8
2016-12-26 13:21:39,17.8
2016-12-26 13:21:40,17.8
2016-12-26 13:21:42,17.8
2016-12-26 13:21:43,17.8
2016-12-26 13:21:45,17.8
2016-12-26 13:21:52,17.8
2016-12-26 13:21:56,17.8
2016-12-26 13:21:57,17.8
2016-12-26 13:22:01,17.8
2016-12-26 13:22:03,17.8
2016-12-26 13:22:04,17.8
2016-12-26 13:22:13,17.8
2016-12-26 13:22:15,17.8
2016-12-26 13:22:16,17.8
2016-12-26 13:22:21,17.8
2016-12-26 13:22:22,17.8
2016-12-26 13:22:24,17.8
2016-12-26 13:22:25,17.8
2016-12-26 13:22:25,17.8
2016-12-26 13:22:27,17.8
2016-12-26 13:22:28,17.8
2016-12-26 13:22:30,17.8
2016-12-26 13:22:31,17.8
2016-12-26 13:22:33,17.8
2016-12-26 13:22:34,17.8
2016-12-26 13:22:36,17.8
2016-12-26 13:22:37,17.8
2016-12-26 13:22:39,17.8
2016-12-26 13:22:40,17.8
2016-12-26 13:22:42,17.8
2016-12-26 13:22:44,17.8
2016-12-26 13:22:45,17.8
2016-12-26 13:22:47,17.8
2016-12-26 13:22:48,17.8
2016-12-26 13:22:50,17.8
2016-12-26 13:22:51,17.8
2016-12-26 13:22:53,17.8
2016-12-26 13:22:54,17.8
2016-12-26 13:22:56,17.8
2016-12-26 13:22:57,17.8
2016-12-26 13:22:59,17.8
2016-12-26 13:23:00,17.8
2016-12-26 13:23:02,17.8
2016-12-26 13:23:03,17.8
2016-12-26 13:23:05,17.8
2016-12-26 13:23:06,17.8
2016-12-26 13:23:11,17.8
2016-12-26 13:23:12,17.8
2016-12-26 13:23:14,17.8
2016-12-26 13:23:15,17.8
2016-12-26 13:23:17,17.8
2016-12-26 13:23:18,17.8
2016-12-26 13:23:20,17.8
2016-12-26 13:23:21,17.8
2016-12-26 13:23:23,17.8
2016-12-26 13:23:24,17.8
2016-12-26 13:23:26,17.8
2016-12-26 13:23:26,17.8
2016-12-26 13:23:27,17.8
2016-12-26 13:23:29,17.8
2016-12-26 13:23:30,17.8
2016-12-26 13:23:32,17.8
2016-12-26 13:23:34,17.8
2016-12-26 13:23:35,17.8
2016-12-26 13:23:37,17.8
2016-12-26 13:23:38,17.8
2016-12-26 13:23:40,17.8
2016-12-26 13:23:41,17.8
2016-12-26 13:23:43,17.8
2016-12-26 13:23:47,17.8
2016-12-26 13:23:48,17.8
2016-12-26 13:23:50,17.8
2016-12-26 13:23:51,17.8
2016-12-26 13:23:53,17.8
2016-12-26 13:23:54,17.8
2016-12-26 13:23:56,17.8
2016-12-26 13:24:00,17.8
2016-12-26 13:24:02,17.8
2016-12-26 13:24:06,17.8
2016-12-26 13:24:07,17.8
2016-12-26 13:24:11,17.8
2016-12-26 13:24:15,17.8
2016-12-26 13:24:17,17.8
2016-12-26 13:24:18,17.8
2016-12-26 13:24:20,17.8
2016-12-26 13:24:21,17.8
2016-12-26 13:24:25,17.8
2016-12-26 13:24:25,17.8
2016-12-26 13:24:27,17.8
2016-12-26 13:24:31,17.8
2016-12-26 13:24:33,17.8
2016-12-26 13:24:34,17.8
2016-12-26 13:24:36,17.8
2016-12-26 13:24:37,17.8
2016-12-26 13:24:39,17.8
2016-12-26 13:24:43,17.8
2016-12-26 13:24:44,17.8
2016-12-26 13:24:46,17.8
2016-12-26 13:24:47,17.8
2016-12-26 13:24:49,17.8
2016-12-26 13:24:50,17.8
2016-12-26 13:24:52,17.8
2016-12-26 13:24:53,17.8
2016-12-26 13:24:55,17.8
2016-12-26 13:24:57,17.8
2016-12-26 13:24:58,17.8
2016-12-26 13:25:00,17.8
2016-12-26 13:25:01,17.8
2016-12-26 13:25:03,17.8
2016-12-26 13:25:04,17.8
2016-12-26 13:25:06,17.8
2016-12-26 13:25:07,17.8
2016-12-26 13:25:09,17.8
2016-12-26 13:25:10,17.8
2016-12-26 13:25:12,17.8
2016-12-26 13:25:18,17.8
2016-12-26 13:25:20,17.8
2016-12-26 13:25:22,17.8
2016-12-26 13:25:23,17.8
2016-12-26 13:25:25,17.8
2016-12-26 13:25:26,17.8
2016-12-26 13:25:26,17.8
2016-12-26 13:25:28,17.8
2016-12-26 13:25:29,17.8
2016-12-26 13:25:31,17.8
2016-12-26 13:25:32,17.8
2016-12-26 13:25:34,17.9
2016-12-26 13:25:38,17.8
2016-12-26 13:25:42,17.8
2016-12-26 13:25:43,17.8
2016-12-26 13:25:45,17.8
2016-12-26 13:25:46,17.8
2016-12-26 13:25:53,17.9
2016-12-26 13:25:55,17.8
2016-12-26 13:25:56,17.8
2016-12-26 13:26:00,17.8
2016-12-26 13:26:02,17.9
2016-12-26 13:26:03,17.9
2016-12-26 13:26:05,17.8
2016-12-26 13:26:06,17.8
2016-12-26 13:26:08,17.8
2016-12-26 13:26:09,17.8
2016-12-26 13:26:13,17.8
2016-12-26 13:26:15,17.8
2016-12-26 13:26:16,17.8
2016-12-26 13:26:18,17.8
2016-12-26 13:26:25,17.8
2016-12-26 13:26:26,17.8
2016-12-26 13:26:26,17.8
2016-12-26 13:26:28,17.8
2016-12-26 13:26:29,17.8
2016-12-26 13:26:31,17.8
2016-12-26 13:26:32,17.8
2016-12-26 13:26:34,17.8
2016-12-26 13:26:35,17.8
2016-12-26 13:26:37,17.8
2016-12-26 13:26:38,17.8
2016-12-26 13:26:40,17.8
2016-12-26 13:26:41,17.8
2016-12-26 13:26:43,17.8
2016-12-26 13:26:45,17.8
2016-12-26 13:26:46,17.8
2016-12-26 13:26:48,17.8
2016-12-26 13:26:49,17.8
2016-12-26 13:26:51,17.8
2016-12-26 13:26:52,17.8
2016-12-26 13:26:54,17.9
2016-12-26 13:26:55,17.8
2016-12-26 13:26:57,17.9
2016-12-26 13:26:58,17.9
2016-12-26 13:27:00,17.9
2016-12-26 13:27:01,17.9
2016-12-26 13:27:03,17.9
2016-12-26 13:27:04,17.8
2016-12-26 13:27:06,17.8
2016-12-26 13:27:07,17.8
2016-12-26 13:27:09,17.8
2016-12-26 13:27:11,17.8
2016-12-26 13:27:15,17.9
2016-12-26 13:27:16,17.9
2016-12-26 13:27:18,17.8
2016-12-26 13:27:19,17.9
2016-12-26 13:27:21,17.9
2016-12-26 13:27:22,17.9
2016-12-26 13:27:24,17.9
2016-12-26 13:27:25,17.8
2016-12-26 13:27:25,17.8
2016-12-26 13:27:27,17.9
2016-12-26 13:27:28,17.9
2016-12-26 13:27:30,17.8
2016-12-26 13:27:31,17.9
2016-12-26 13:27:35,17.9
2016-12-26 13:27:40,17.9
2016-12-26 13:27:41,17.9
2016-12-26 13:27:45,17.9
2016-12-26 13:27:47,17.9
2016-12-26 13:27:48,17.9
2016-12-26 13:27:50,17.8
2016-12-26 13:27:51,17.9
2016-12-26 13:27:53,17.9
2016-12-26 13:27:54,17.8
2016-12-26 13:27:56,17.9
2016-12-26 13:27:57,17.9
2016-12-26 13:27:59,17.9
2016-12-26 13:28:00,17.9
2016-12-26 13:28:02,17.9
2016-12-26 13:28:04,17.9
2016-12-26 13:28:10,17.9
2016-12-26 13:28:12,17.9
2016-12-26 13:28:13,17.9
2016-12-26 13:28:17,17.9
2016-12-26 13:28:19,17.8
2016-12-26 13:28:20,17.9
2016-12-26 13:28:22,17.9
2016-12-26 13:28:23,17.8
2016-12-26 13:28:25,17.8
2016-12-26 13:28:25,17.8
2016-12-26 13:28:26,17.9
2016-12-26 16:38:48,18.1
2016-12-26 16:38:49,18.1
2016-12-26 16:38:51,18.1
2016-12-26 16:38:53,18.1
2016-12-26 16:38:54,18.1
2016-12-26 16:38:56,18.1
2016-12-26 16:38:57,18.1
2016-12-26 16:38:59,18.1
2016-12-26 16:39:00,18.1
2016-12-26 16:39:04,18.1
2016-12-26 16:39:06,18.1
2016-12-26 16:39:07,18.1
2016-12-26 16:39:09,18.1
2016-12-26 16:39:10,18.1
2016-12-26 16:39:12,18.1
2016-12-26 16:39:13,18.1
2016-12-26 16:39:15,18.1
2016-12-26 16:39:17,18.1
2016-12-26 16:39:18,18.1
2016-12-26 16:39:20,18.1
2016-12-26 16:39:21,18.1
2016-12-26 16:39:23,18.1
2016-12-26 16:39:24,18.1
2016-12-26 16:39:26,18.1
2016-12-26 16:39:27,18.1
2016-12-26 16:39:29,18.1
2016-12-26 16:39:30,18.1
2016-12-26 16:39:34,18.1
2016-12-26 16:39:38,18.1
2016-12-26 16:39:40,18.1
2016-12-26 16:39:41,18.1
2016-12-26 16:39:43,18.1
2016-12-26 16:39:45,18.1
2016-12-26 16:39:46,18.1
2016-12-26 16:39:48,18.1
2016-12-26 16:39:48,18.1
2016-12-26 16:39:49,18.1
2016-12-26 16:39:51,18.1
2016-12-26 16:39:52,18.1
2016-12-26 16:39:54,18.1
2016-12-26 16:39:55,18.1
2016-12-26 16:39:57,18.1
2016-12-26 16:40:01,18.1
2016-12-26 16:40:02,18.1
2016-12-26 16:40:04,18.1
2016-12-26 16:40:11,18.1
2016-12-26 16:40:15,18.1
2016-12-26 16:40:16,18.1
2016-12-26 16:40:18,18.1
2016-12-26 16:40:19,18.1
2016-12-26 16:40:21,18.1
2016-12-26 16:40:22,18.1
2016-12-26 16:40:24,18.1
2016-12-26 16:40:25,18.1
2016-12-26 16:40:27,18.1
2016-12-26 16:40:28,18.1
2016-12-26 16:40:30,18.1
2016-12-26 16:40:31,18.1
2016-12-26 16:40:33,18.1
2016-12-26 16:40:34,18.1
2016-12-26 16:40:39,18.1
2016-12-26 16:40:40,18.1
2016-12-26 16:40:42,18.1
2016-12-26 16:40:43,18.1
2016-12-26 16:40:45,18.1
2016-12-26 16:40:46,18.1
2016-12-26 16:40:48,18.1
2016-12-26 16:40:48,18.1
2016-12-26 16:40:49,18.1
2016-12-26 16:40:51,18.1
2016-12-26 16:40:55,18.1
2016-12-26 16:40:56,18.1
2016-12-26 16:40:58,18.1
2016-12-26 16:40:59,18.1
2016-12-26 16:41:01,18.1
2016-12-26 16:41:03,18.1
2016-12-26 16:41:04,18.1
2016-12-26 16:41:06,18.1
2016-12-26 16:41:07,18.1
2016-12-26 16:41:09,18.1
2016-12-26 16:41:10,18.1
2016-12-26 16:41:14,18.1
2016-12-26 16:41:16,18.1
2016-12-26 16:41:17,18.1
2016-12-26 16:41:19,18.1
2016-12-26 16:41:20,18.1
2016-12-26 16:41:22,18.1
2016-12-26 16:41:23,18.1
2016-12-26 16:41:25,18.1
2016-12-26 16:41:26,18.1
2016-12-26 16:41:28,18.1
2016-12-26 16:41:30,18.1
2016-12-26 16:41:31,18.1
2016-12-26 16:41:33,18.1
2016-12-26 16:41:37,18.1
2016-12-26 16:41:38,18.1
2016-12-26 16:41:42,18.1
2016-12-26 16:41:44,18.1
2016-12-26 16:41:45,18.1
2016-12-26 16:41:47,18.1
2016-12-26 16:41:47,18.1
2016-12-26 16:41:48,18.1
2016-12-26 16:41:50,18.1
2016-12-26 16:41:51,18.1
2016-12-26 16:41:53,18.1
2016-12-26 16:41:55,18.1
2016-12-26 16:41:56,18.1
2016-12-26 16:41:58,18.1
2016-12-26 16:41:59,18.1
2016-12-26 16:42:01,18.1
2016-12-26 16:42:02,18.1
2016-12-26 16:42:04,18.1
2016-12-26 16:42:05,18.1
2016-12-26 16:42:09,18.1
2016-12-26 16:42:11,18.1
2016-12-26 16:42:12,18.1
