timestamp,relative_humidity
2016-12-26 13:07:41,38.3
2016-12-26 13:07:42,38.3
2016-12-26 13:07:44,38.3
2016-12-26 13:07:45,38.3
2016-12-26 13:07:47,38.3
2016-12-26 13:07:49,38.3
2016-12-26 13:07:53,38.3
2016-12-26 13:07:54,38.3
2016-12-26 13:07:56,38.3
2016-12-26 13:07:57,38.3
2016-12-26 13:07:59,38.3
2016-12-26 13:08:00,38.3
2016-12-26 13:08:02,38.3
2016-12-26 13:08:03,38.3
2016-12-26 13:08:05,38.3
2016-12-26 13:08:06,38.3
2016-12-26 13:08:08,38.3
2016-12-26 13:08:09,38.3
2016-12-26 13:08:13,38.3
2016-12-26 13:08:18,38.3
2016-12-26 13:08:19,38.3
2016-12-26 13:08:21,38.3
2016-12-26 13:08:22,38.3
2016-12-26 13:08:26,38.3
2016-12-26 13:08:26,38.3
2016-12-26 13:08:28,38.3
2016-12-26 13:08:29,38.3
2016-12-26 13:08:31,38.3
2016-12-26 13:08:32,38.3
2016-12-26 13:08:34,38.3
2016-12-26 13:08:35,38.3
2016-12-26 13:08:37,38.3
2016-12-26 13:08:38,38.3
2016-12-26 13:08:43,38.3
2016-12-26 13:08:44,38.3
2016-12-26 13:08:48,38.3
2016-12-26 13:08:50,38.3
2016-12-26 13:08:51,38.3
2016-12-26 13:08:53,38.3
2016-12-26 13:08:54,38.3
2016-12-26 13:08:56,38.3
2016-12-26 13:08:57,38.3
2016-12-26 13:08:59,38.3
2016-12-26 13:09:00,38.3
2016-12-26 13:09:02,38.3
2016-12-26 13:09:03,38.3
2016-12-26 13:09:07,38.3
2016-12-26 13:09:09,38.3
2016-12-26 13:09:11,38.3
2016-12-26 13:09:12,38.3
2016-12-26 13:09:14,38.3
2016-12-26 13:09:15,38.3
2016-12-26 13:09:17,38.3
2016-12-26 13:09:21,38.3
2016-12-26 13:09:22,38.3
2016-12-26 13:09:24,38.3
2016-12-26 13:09:25,38.3
2016-12-26 13:09:25,38.3
2016-12-26 13:09:27,38.3
2016-12-26 13:09:28,38.3
2016-12-26 13:09:30,38.3
2016-12-26 13:09:31,38.3
2016-12-26 13:09:33,38.3
2016-12-26 13:09:35,38.3
2016-12-26 13:09:36,38.3
2016-12-26 13:09:38,38.3
2016-12-26 13:09:39,38.3
2016-12-26 13:09:43,38.3
2016-12-26 13:09:45,38.3
2016-12-26 13:09:46,38.3
2016-12-26 13:09:48,38.3
2016-12-26 13:09:49,38.3
2016-12-26 13:09:51,38.3
2016-12-26 13:09:52,38.3
2016-12-26 13:09:54,38.3
2016-12-26 13:09:55,38.3
2016-12-26 13:09:57,38.3
2016-12-26 13:09:59,38.3
2016-12-26 13:10:00,38.3
2016-12-26 13:10:02,38.3
2016-12-26 13:10:03,38.3
2016-12-26 13:10:05,38.3
2016-12-26 13:10:06,38.3
2016-12-26 13:10:08,38.3
2016-12-26 13:10:09,38.3
2016-12-26 13:10:11,38.3
2016-12-26 13:10:12,38.3
2016-12-26 13:10:16,38.3
2016-12-26 13:10:18,38.3
2016-12-26 13:10:19,38.3
2016-12-26 13:10:21,38.3
2016-12-26 13:10:22,38.3
2016-12-26 13:10:24,38.3
2016-12-26 13:10:26,38.3
2016-12-26 13:10:26,38.3
2016-12-26 13:10:27,38.3
2016-12-26 13:10:29,38.3
2016-12-26 13:10:30,38.3
2016-12-26 13:10:32,38.3
2016-12-26 13:10:33,38.3
2016-12-26 13:10:35,38.3
2016-12-26 13:10:39,38.3
2016-12-26 13:10:43,38.3
2016-12-26 13:10:44,38.3
2016-12-26 13:10:48,38.3
2016-12-26 13:10:50,38.3
2016-12-26 13:10:52,38.3
2016-12-26 13:10:56,38.3
2016-12-26 13:10:57,38.3
2016-12-26 13:10:59,38.3
2016-12-26 13:11:00,38.3
2016-12-26 13:11:02,38.3
2016-12-26 13:11:03,38.3
2016-12-26 13:11:05,38.3
2016-12-26 13:11:06,38.3
2016-12-26 13:11:08,38.3
2016-12-26 13:11:09,38.3
2016-12-26 13:11:11,38.3
2016-12-26 13:11:12,38.3
2016-12-26 13:11:14,38.3
2016-12-26 13:11:15,38.3
2016-12-26 13:11:17,38.3
2016-12-26 13:11:19,38.3
2016-12-26 13:11:20,38.3
2016-12-26 13:11:24,38.3
2016-12-26 13:11:26,38.3
2016-12-26 13:11:26,38.3
2016-12-26 13:11:27,38.3
2016-12-26 13:11:29,38.3
2016-12-26 13:11:30,38.3
2016-12-26 13:11:32,38.3
2016-12-26 13:11:33,38.3
2016-12-26 13:11:37,38.3
2016-12-26 13:11:44,38.3
2016-12-26 13:11:45,38.3
2016-12-26 13:11:47,38.3
2016-12-26 13:11:49,38.3
2016-12-26 13:11:50,38.3
2016-12-26 13:11:52,38.3
2016-12-26 13:11:53,38.3
2016-12-26 13:11:55,38.3
2016-12-26 13:11:56,38.3
2016-12-26 13:11:58,38.3
2016-12-26 13:11:59,38.3
2016-12-26 13:12:01,38.3
2016-12-26 13:12:02,38.3
2016-12-26 13:12:06,38.3
2016-12-26 13:12:08,38.3
2016-12-26 13:12:09,38.3
2016-12-26 13:12:11,38.3
2016-12-26 13:12:13,38.3
2016-12-26 13:12:14,38.3
2016-12-26 13:12:16,38.3
2016-12-26 13:12:17,38.3
2016-12-26 13:12:19,38.3
2016-12-26 13:12:23,38.3
2016-12-26 13:12:24,38.3
2016-12-26 13:12:26,38.3
2016-12-26 13:12:26,38.3
2016-12-26 13:12:27,38.3
2016-12-26 13:12:29,38.3
2016-12-26 13:12:30,38.3
2016-12-26 13:12:32,38.3
2016-12-26 13:12:33,38.3
2016-12-26 13:12:35,38.3
2016-12-26 13:12:36,38.3
2016-12-26 13:12:38,38.3
2016-12-26 13:12:40,38.3
2016-12-26 13:12:41,38.3
2016-12-26 13:12:43,38.3
2016-12-26 13:12:44,38.3
2016-12-26 13:12:46,38.3
2016-12-26 13:12:47,38.3
2016-12-26 13:12:49,38.3
2016-12-26 13:12:50,38.3
2016-12-26 13:12:52,38.3
2016-12-26 13:12:53,38.3
2016-12-26 13:12:55,38.3
2016-12-26 13:12:59,38.3
2016-12-26 13:13:00,38.3
2016-12-26 13:13:02,38.3
2016-12-26 13:13:04,38.3
2016-12-26 13:13:05,38.3
2016-12-26 13:13:07,38.3
2016-12-26 13:13:08,38.3
2016-12-26 13:13:10,38.3
2016-12-26 13:13:11,38.3
2016-12-26 13:13:13,38.3
2016-12-26 13:13:14,38.3
2016-12-26 13:13:16,38.3
2016-12-26 13:13:17,38.3
2016-12-26 13:13:19,38.3
2016-12-26 13:13:20,38.3
2016-12-26 13:13:22,38.3
2016-12-26 13:13:26,38.3
2016-12-26 13:13:26,38.3
2016-12-26 13:13:27,38.3
2016-12-26 13:13:29,38.3
2016-12-26 13:13:31,38.4
2016-12-26 13:13:32,38.3
2016-12-26 13:13:34,38.3
2016-12-26 13:13:35,38.3
2016-12-26 13:13:37,38.3
2016-12-26 13:13:38,38.3
2016-12-26 13:13:40,38.3
2016-12-26 13:13:41,38.3
2016-12-26 13:13:43,38.4
2016-12-26 13:13:44,38.3
2016-12-26 13:13:48,38.3
2016-12-26 13:13:50,38.3
2016-12-26 13:13:51,38.3
2016-12-26 13:13:56,38.3
2016-12-26 13:13:57,38.3
2016-12-26 13:13:59,38.3
2016-12-26 13:14:00,38.3
2016-12-26 13:14:02,38.3
2016-12-26 13:14:03,38.3
2016-12-26 13:14:05,38.3
2016-12-26 13:14:06,38.3
2016-12-26 13:14:08,38.3
2016-12-26 13:14:09,38.4
2016-12-26 13:14:11,38.3
2016-12-26 13:14:12,38.4
2016-12-26 13:14:14,38.3
2016-12-26 13:14:15,38.3
2016-12-26 13:14:17,38.3
2016-12-26 13:14:18,38.3
2016-12-26 13:14:20,38.3
2016-12-26 13:14:22,38.3
2016-12-26 13:14:23,38.4
2016-12-26 13:14:25,38.3
2016-12-26 13:14:26,38.3
2016-12-26 13:14:26,38.3
2016-12-26 13:14:28,38.3
2016-12-26 13:14:29,38.3
2016-12-26 13:14:31,38.3
2016-12-26 13:14:32,38.3
2016-12-26 13:14:36,38.3
2016-12-26 13:14:38,38.3
2016-12-26 13:14:39,38.3
2016-12-26 13:14:41,38.3
2016-12-26 13:14:42,38.3
2016-12-26 13:14:44,38.4
2016-12-26 13:14:45,38.3
2016-12-26 13:14:47,38.3
2016-12-26 13:14:49,38.3
2016-12-26 13:14:50,38.3
2016-12-26 13:14:57,38.4
2016-12-26 13:14:58,38.3
2016-12-26 13:15:00,38.3
2016-12-26 13:15:01,38.3
2016-12-26 13:15:03,38.3
2016-12-26 13:15:04,38.3
2016-12-26 13:15:06,38.4
2016-12-26 13:15:07,38.3
2016-12-26 13:15:09,38.3
2016-12-26 13:15:10,38.3
2016-12-26 13:15:12,38.3
2016-12-26 13:15:14,38.4
2016-12-26 13:15:18,38.4
2016-12-26 13:15:19,38.3
2016-12-26 13:15:21,38.3
2016-12-26 13:15:22,38.3
2016-12-26 13:15:24,38.3
2016-12-26 13:15:24,38.3
2016-12-26 13:15:28,38.3
2016-12-26 13:15:29,38.3
2016-12-26 13:15:31,38.3
2016-12-26 13:15:32,38.4
2016-12-26 13:15:34,38.3
2016-12-26 13:15:35,38.3
2016-12-26 13:15:37,38.4
2016-12-26 13:15:38,38.3
2016-12-26 13:15:40,38.4
2016-12-26 13:15:42,38.3
2016-12-26 13:15:43,38.4
2016-12-26 13:15:45,38.3
2016-12-26 13:15:46,38.3
2016-12-26 13:15:48,38.3
2016-12-26 13:15:52,38.3
2016-12-26 13:15:53,38.4
2016-12-26 13:15:55,38.3
2016-12-26 13:15:56,38.4
2016-12-26 13:16:03,38.3
2016-12-26 13:16:04,38.3
2016-12-26 13:16:06,38.3
2016-12-26 13:16:07,38.3
2016-12-26 13:16:09,38.3
2016-12-26 13:16:13,38.4
2016-12-26 13:16:15,38.3
2016-12-26 13:16:16,38.4
2016-12-26 13:16:18,38.4
2016-12-26 13:16:19,38.3
2016-12-26 13:16:21,38.3
2016-12-26 13:16:22,38.3
2016-12-26 13:16:24,38.3
2016-12-26 13:16:25,38.3
2016-12-26 13:16:25,38.3
2016-12-26 13:16:27,38.4
2016-12-26 13:16:28,38.3
2016-12-26 13:16:30,38.3
2016-12-26 13:16:31,38.3
2016-12-26 13:16:33,38.3
2016-12-26 13:16:35,38.3
2016-12-26 13:16:36,38.4
2016-12-26 13:16:38,38.4
2016-12-26 13:16:39,38.4
2016-12-26 13:16:41,38.4
2016-12-26 13:16:42,38.4
2016-12-26 13:16:44,38.3
2016-12-26 13:16:45,38.4
2016-12-26 13:16:47,38.3
2016-12-26 13:16:48,38.4
2016-12-26 13:16:50,38.3
2016-12-26 13:16:51,38.4
2016-12-26 13:16:53,38.3
2016-12-26 13:16:54,38.3
2016-12-26 13:16:56,38.3
2016-12-26 13:16:57,38.4
2016-12-26 13:16:59,38.3
2016-12-26 13:17:01,38.4
2016-12-26 13:17:02,38.4
2016-12-26 13:17:04,38.4
2016-12-26 13:17:05,38.3
2016-12-26 13:17:09,38.4
2016-12-26 13:17:11,38.4
2016-12-26 13:17:12,38.3
2016-12-26 13:17:14,38.4
2016-12-26 13:17:15,38.4
2016-12-26 13:17:17,38.4
2016-12-26 13:17:18,38.3
2016-12-26 13:17:20,38.3
2016-12-26 13:17:21,38.4
2016-12-26 13:17:23,38.3
2016-12-26 13:17:25,38.3
2016-12-26 13:17:26,38.4
2016-12-26 13:17:26,38.4
2016-12-26 13:17:28,38.3
2016-12-26 13:17:29,38.4
2016-12-26 13:17:31,38.3
2016-12-26 13:17:32,38.4
2016-12-26 13:17:34,38.3
2016-12-26 13:17:35,38.4
2016-12-26 13:17:37,38.3
2016-12-26 13:17:38,38.3
2016-12-26 13:17:40,38.3
2016-12-26 13:17:41,38.3
2016-12-26 13:17:43,38.3
2016-12-26 13:17:47,38.3
2016-12-26 13:17:48,38.4
2016-12-26 13:17:53,38.4
2016-12-26 13:17:54,38.3
2016-12-26 13:17:56,38.4
2016-12-26 13:17:57,38.3
2016-12-26 13:17:59,38.4
2016-12-26 13:18:00,38.3
2016-12-26 13:18:02,38.3
2016-12-26 13:18:03,38.3
2016-12-26 13:18:07,38.3
2016-12-26 13:18:09,38.4
2016-12-26 13:18:10,38.3
2016-12-26 13:18:12,38.4
2016-12-26 13:18:13,38.3
2016-12-26 13:18:15,38.3
2016-12-26 13:18:17,38.3
2016-12-26 13:18:18,38.3
2016-12-26 13:18:20,38.3
2016-12-26 13:18:21,38.4
2016-12-26 13:18:23,38.3
2016-12-26 13:18:24,38.3
2016-12-26 13:18:26,38.3
2016-12-26 13:18:26,38.3
2016-12-26 13:18:27,38.4
2016-12-26 13:18:29,38.3
2016-12-26 13:18:30,38.4
2016-12-26 13:18:32,38.3
2016-12-26 13:18:33,38.4
2016-12-26 13:18:35,38.3
2016-12-26 13:18:36,38.4
2016-12-26 13:18:38,38.3
2016-12-26 13:18:42,38.3
2016-12-26 13:18:44,38.3
2016-12-26 13:18:45,38.3
2016-12-26 13:18:47,38.4
2016-12-26 13:18:48,38.4
2016-12-26 13:18:50,38.3
2016-12-26 13:18:51,38.3
2016-12-26 13:18:53,38.3
2016-12-26 13:18:54,38.3
2016-12-26 13:18:56,38.4
2016-12-26 13:18:57,38.3
2016-12-26 13:18:59,38.3
2016-12-26 13:19:03,38.3
2016-12-26 13:19:07,38.3
2016-12-26 13:19:11,38.4
2016-12-26 13:19:13,38.3
2016-12-26 13:19:17,38.3
2016-12-26 13:19:18,38.3
2016-12-26 13:19:20,38.3
2016-12-26 13:19:21,38.3
2016-12-26 13:19:23,38.3
2016-12-26 13:19:24,38.4
2016-12-26 13:19:26,38.3
2016-12-26 13:19:26,38.3
2016-12-26 13:19:27,38.3
2016-12-26 13:19:29,38.3
2016-12-26 13:19:30,38.3
2016-12-26 13:19:32,38.3
2016-12-26 13:19:33,38.4
2016-12-26 13:19:35,38.3
2016-12-26 13:19:37,38.3
2016-12-26 13:19:38,38.3
2016-12-26 13:19:40,38.4
2016-12-26 13:19:41,38.3
2016-12-26 13:19:43,38.3
2016-12-26 13:19:44,38.3
2016-12-26 13:19:46,38.4
2016-12-26 13:19:47,38.3
2016-12-26 13:19:49,38.3
2016-12-26 13:19:50,38.3
2016-12-26 13:19:52,38.4
2016-12-26 13:19:53,38.3
2016-12-26 13:19:55,38.3
2016-12-26 13:19:56,38.3
2016-12-26 13:20:00,38.3
2016-12-26 13:20:02,38.3
2016-12-26 13:20:04,38.3
2016-12-26 13:20:05,38.3
2016-12-26 13:20:07,38.4
2016-12-26 13:20:08,38.3
2016-12-26 13:20:10,38.3
2016-12-26 13:20:11,38.3
2016-12-26 13:20:13,38.3
2016-12-26 13:20:17,38.3
2016-12-26 13:20:18,38.3
2016-12-26 13:20:20,38.3
2016-12-26 13:20:21,38.3
2016-12-26 13:20:23,38.3
2016-12-26 13:20:24,38.4
2016-12-26 13:20:26,38.4
2016-12-26 13:20:26,38.4
2016-12-26 13:20:27,38.4
2016-12-26 13:20:29,38.3
2016-12-26 13:20:31,38.3
2016-12-26 13:20:32,38.4
2016-12-26 13:20:34,38.4
2016-12-26 13:20:35,38.3
2016-12-26 13:20:37,38.4
2016-12-26 13:20:38,38.3
2016-12-26 13:20:40,38.4
2016-12-26 13:20:41,38.3
2016-12-26 13:20:43,38.3
2016-12-26 13:20:44,38.3
2016-12-26 13:20:46,38.3
2016-12-26 13:20:47,38.3
2016-12-26 13:20:49,38.3
2016-12-26 13:20:50,38.4
2016-12-26 13:20:52,38.4
2016-12-26 13:20:54,38.3
2016-12-26 13:20:55,38.4
2016-12-26 13:20:57,38.3
2016-12-26 13:20:58,38.4
2016-12-26 13:21:00,38.3
2016-12-26 13:21:01,38.4
2016-12-26 13:21:03,38.4
2016-12-26 13:21:04,38.3
2016-12-26 13:21:06,38.4
2016-12-26 13:21:07,38.4
2016-12-26 13:21:09,38.3
2016-12-26 13:21:10,38.4
2016-12-26 13:21:12,38.3
2016-12-26 13:21:16,38.3
2016-12-26 13:21:17,38.3
2016-12-26 13:21:19,38.3
2016-12-26 13:21:21,38.4
2016-12-26 13:21:22,38.3
2016-12-26 13:21:24,38.4
2016-12-26 13:21:25,38.3
2016-12-26 13:21:25,38.3
2016-12-26 13:21:27,38.4
2016-12-26 13:21:28,38.3
2016-12-26 13:21:30,38.4
2016-12-26 13:21:31,38.3
2016-12-26 13:21:33,38.3
2016-12-26 13:21:34,38.4
2016-12-26 13:21:36,38.3
2016-12-26 13:21:37,38.3
2016-12-26 13:21:39,38.3
2016-12-26 13:21:40,38.3
2016-12-26 13:21:42,38.3
2016-12-26 13:21:43,38.3
2016-12-26 13:21:45,38.4
2016-12-26 13:21:52,38.3
2016-12-26 13:21:56,38.3
2016-12-26 13:21:57,38.3
2016-12-26 13:22:01,38.4
2016-12-26 13:22:03,38.3
2016-12-26 13:22:04,38.4
2016-12-26 13:22:13,38.3
2016-12-26 13:22:15,38.3
2016-12-26 13:22:16,38.4
2016-12-26 13:22:21,38.3
2016-12-26 13:22:22,38.4
2016-12-26 13:22:24,38.4
2016-12-26 13:22:25,38.3
2016-12-26 13:22:25,38.3
2016-12-26 13:22:27,38.4
2016-12-26 13:22:28,38.3
2016-12-26 13:22:30,38.4
2016-12-26 13:22:31,38.3
2016-12-26 13:22:33,38.4
2016-12-26 13:22:34,38.3
2016-12-26 13:22:36,38.4
2016-12-26 13:22:37,38.3
2016-12-26 13:22:39,38.4
2016-12-26 13:22:40,38.3
2016-12-26 13:22:42,38.3
2016-12-26 13:22:44,38.3
2016-12-26 13:22:45,38.3
2016-12-26 13:22:47,38.3
2016-12-26 13:22:48,38.3
2016-12-26 13:22:50,38.3
2016-12-26 13:22:51,38.4
2016-12-26 13:22:53,38.4
2016-12-26 13:22:54,38.4
2016-12-26 13:22:56,38.4
2016-12-26 13:22:57,38.4
2016-12-26 13:22:59,38.3
2016-12-26 13:23:00,38.4
2016-12-26 13:23:02,38.4
2016-12-26 13:23:03,38.4
2016-12-26 13:23:05,38.3
2016-12-26 13:23:06,38.4
2016-12-26 13:23:11,38.4
2016-12-26 13:23:12,38.3
2016-12-26 13:23:14,38.4
2016-12-26 13:23:15,38.3
2016-12-26 13:23:17,38.4
2016-12-26 13:23:18,38.3
2016-12-26 13:23:20,38.4
2016-12-26 13:23:21,38.3
2016-12-26 13:23:23,38.3
2016-12-26 13:23:24,38.4
2016-12-26 13:23:26,38.4
2016-12-26 13:23:26,38.4
2016-12-26 13:23:27,38.3
2016-12-26 13:23:29,38.3
2016-12-26 13:23:30,38.3
2016-12-26 13:23:32,38.4
2016-12-26 13:23:34,38.3
2016-12-26 13:23:35,38.4
2016-12-26 13:23:37,38.4
2016-12-26 13:23:38,38.4
2016-12-26 13:23:40,38.3
2016-12-26 13:23:41,38.4
2016-12-26 13:23:43,38.3
2016-12-26 13:23:47,38.3
2016-12-26 13:23:48,38.4
2016-12-26 13:23:50,38.3
2016-12-26 13:23:51,38.3
2016-12-26 13:23:53,38.4
2016-12-26 13:23:54,38.3
2016-12-26 13:23:56,38.3
2016-12-26 13:24:00,38.3
2016-12-26 13:24:02,38.3
2016-12-26 13:24:06,38.4
2016-12-26 13:24:07,38.3
2016-12-26 13:24:11,38.3
2016-12-26 13:24:15,38.3
2016-12-26 13:24:17,38.4
2016-12-26 13:24:18,38.3
2016-12-26 13:24:20,38.4
2016-12-26 13:24:21,38.4
2016-12-26 13:24:25,38.4
2016-12-26 13:24:25,38.4
2016-12-26 13:24:27,38.3
2016-12-26 13:24:31,38.3
2016-12-26 13:24:33,38.3
2016-12-26 13:24:34,38.3
2016-12-26 13:24:36,38.3
2016-12-26 13:24:37,38.3
2016-12-26 13:24:39,38.3
2016-12-26 13:24:43,38.3
2016-12-26 13:24:44,38.3
2016-12-26 13:24:46,38.3
2016-12-26 13:24:47,38.4
2016-12-26 13:24:49,38.3
2016-12-26 13:24:50,38.4
2016-12-26 13:24:52,38.3
2016-12-26 13:24:53,38.3
2016-12-26 13:24:55,38.4
2016-12-26 13:24:57,38.4
2016-12-26 13:24:58,38.3
2016-12-26 13:25:00,38.4
2016-12-26 13:25:01,38.3
2016-12-26 13:25:03,38.4
2016-12-26 13:25:04,38.4
2016-12-26 13:25:06,38.4
2016-12-26 13:25:07,38.3
2016-12-26 13:25:09,38.4
2016-12-26 13:25:10,38.3
2016-12-26 13:25:12,38.4
2016-12-26 13:25:18,38.3
2016-12-26 13:25:20,38.3
2016-12-26 13:25:22,38.3
2016-12-26 13:25:23,38.4
2016-12-26 13:25:25,38.4
2016-12-26 13:25:26,38.3
2016-12-26 13:25:26,38.3
2016-12-26 13:25:28,38.3
2016-12-26 13:25:29,38.3
2016-12-26 13:25:31,38.3
2016-12-26 13:25:32,38.4
2016-12-26 13:25:34,38.4
2016-12-26 13:25:38,38.4
2016-12-26 13:25:42,38.3
2016-12-26 13:25:43,38.4
2016-12-26 13:25:45,38.3
2016-12-26 13:25:46,38.4
2016-12-26 13:25:53,38.4
2016-12-26 13:25:55,38.4
2016-12-26 13:25:56,38.3
2016-12-26 13:26:00,38.3
2016-12-26 13:26:02,38.5
2016-12-26 13:26:03,38.4
2016-12-26 13:26:05,38.4
2016-12-26 13:26:06,38.3
2016-12-26 13:26:08,38.4
2016-12-26 13:26:09,38.3
2016-12-26 13:26:13,38.3
2016-12-26 13:26:15,38.4
2016-12-26 13:26:16,38.3
2016-12-26 13:26:18,38.4
2016-12-26 13:26:25,38.3
2016-12-26 13:26:26,38.4
2016-12-26 13:26:26,38.4
2016-12-26 13:26:28,38.3
2016-12-26 13:26:29,38.4
2016-12-26 13:26:31,38.3
2016-12-26 13:26:32,38.4
2016-12-26 13:26:34,38.3
2016-12-26 13:26:35,38.4
2016-12-26 13:26:37,38.3
2016-12-26 13:26:38,38.4
2016-12-26 13:26:40,38.4
2016-12-26 13:26:41,38.4
2016-12-26 13:26:43,38.3
2016-12-26 13:26:45,38.4
2016-12-26 13:26:46,38.3
2016-12-26 13:26:48,38.4
2016-12-26 13:26:49,38.3
2016-12-26 13:26:51,38.4
2016-12-26 13:26:52,38.3
2016-12-26 13:26:54,38.4
2016-12-26 13:26:55,38.3
2016-12-26 13:26:57,38.5
2016-12-26 13:26:58,38.4
2016-12-26 13:27:00,38.5
2016-12-26 13:27:01,38.5
2016-12-26 13:27:03,38.4
2016-12-26 13:27:04,38.3
2016-12-26 13:27:06,38.4
2016-12-26 13:27:07,38.3
2016-12-26 13:27:09,38.4
2016-12-26 13:27:11,38.3
2016-12-26 13:27:15,38.4
2016-12-26 13:27:16,38.5
2016-12-26 13:27:18,38.3
2016-12-26 13:27:19,38.4
2016-12-26 13:27:21,38.4
2016-12-26 13:27:22,38.5
2016-12-26 13:27:24,38.4
2016-12-26 13:27:25,38.4
2016-12-26 13:27:25,38.4
2016-12-26 13:27:27,38.4
2016-12-26 13:27:28,38.5
2016-12-26 13:27:30,38.4
2016-12-26 13:27:31,38.4
2016-12-26 13:27:35,38.5
2016-12-26 13:27:40,38.5
2016-12-26 13:27:41,38.4
2016-12-26 13:27:45,38.4
2016-12-26 13:27:47,38.4
2016-12-26 13:27:48,38.4
2016-12-26 13:27:50,38.4
2016-12-26 13:27:51,38.4
2016-12-26 13:27:53,38.4
2016-12-26 13:27:54,38.3
2016-12-26 13:27:56,38.5
2016-12-26 13:27:57,38.4
2016-12-26 13:27:59,38.5
2016-12-26 13:28:00,38.4
2016-12-26 13:28:02,38.5
2016-12-26 13:28:04,38.4
2016-12-26 13:28:10,38.4
2016-12-26 13:28:12,38.4
2016-12-26 13:28:13,38.5
2016-12-26 13:28:17,38.5
2016-12-26 13:28:19,38.3
2016-12-26 13:28:20,38.5
2016-12-26 13:28:22,38.4
2016-12-26 13:28:23,38.4
2016-12-26 13:28:25,38.3
2016-12-26 13:28:26,38.5
2016-12-26 13:28:26,38.5
2016-12-26 16:38:48,39.4
2016-12-26 16:38:49,39.3
2016-12-26 16:38:51,39.3
2016-12-26 16:38:53,39.3
2016-12-26 16:38:54,39.3
2016-12-26 16:38:56,39.3
2016-12-26 16:38:57,39.3
2016-12-26 16:38:59,39.3
2016-12-26 16:39:00,39.3
2016-12-26 16:39:04,39.4
2016-12-26 16:39:06,39.4
2016-12-26 16:39:07,39.3
2016-12-26 16:39:09,39.3
2016-12-26 16:39:10,39.3
2016-12-26 16:39:12,39.3
2016-12-26 16:39:13,39.4
2016-12-26 16:39:15,39.3
2016-12-26 16:39:17,39.3
2016-12-26 16:39:18,39.3
2016-12-26 16:39:20,39.3
2016-12-26 16:39:21,39.3
2016-12-26 16:39:23,39.3
2016-12-26 16:39:24,39.3
2016-12-26 16:39:26,39.3
2016-12-26 16:39:27,39.3
2016-12-26 16:39:29,39.3
2016-12-26 16:39:30,39.3
2016-12-26 16:39:34,39.2
2016-12-26 16:39:38,39.2
2016-12-26 16:39:40,39.2
2016-12-26 16:39:41,39.3
2016-12-26 16:39:43,39.3
2016-12-26 16:39:45,39.2
2016-12-26 16:39:46,39.2
2016-12-26 16:39:48,39.3
2016-12-26 16:39:48,39.3
2016-12-26 16:39:49,39.2
2016-12-26 16:39:51,39.2
2016-12-26 16:39:52,39.2
2016-12-26 16:39:54,39.2
2016-12-26 16:39:55,39.2
2016-12-26 16:39:57,39.2
2016-12-26 16:40:01,39.2
2016-12-26 16:40:02,39.2
2016-12-26 16:40:04,39.2
2016-12-26 16:40:11,39.2
2016-12-26 16:40:15,39.3
2016-12-26 16:40:16,39.3
2016-12-26 16:40:18,39.3
2016-12-26 16:40:19,39.3
2016-12-26 16:40:21,39.2
2016-12-26 16:40:22,39.2
2016-12-26 16:40:24,39.2
2016-12-26 16:40:25,39.2
2016-12-26 16:40:27,39.2
2016-12-26 16:40:28,39.2
2016-12-26 16:40:30,39.2
2016-12-26 16:40:31,39.2
2016-12-26 16:40:33,39.2
2016-12-26 16:40:34,39.2
2016-12-26 16:40:39,39.2
2016-12-26 16:40:40,39.2
2016-12-26 16:40:42,39.2
2016-12-26 16:40:43,39.1
2016-12-26 16:40:45,39.2
2016-12-26 16:40:46,39.2
2016-12-26 16:40:48,39.2
2016-12-26 16:40:48,39.2
2016-12-26 16:40:49,39.2
2016-12-26 16:40:51,39.2
2016-12-26 16:40:55,39.2
2016-12-26 16:40:56,39.0
2016-12-26 16:40:58,38.9
2016-12-26 16:40:59,38.9
2016-12-26 16:41:01,38.8
2016-12-26 16:41:03,38.9
2016-12-26 16:41:04,39.0
2016-12-26 16:41:06,39.1
2016-12-26 16:41:07,39.0
2016-12-26 16:41:09,39.0
2016-12-26 16:41:10,39.1
2016-12-26 16:41:14,39.1
2016-12-26 16:41:16,39.1
2016-12-26 16:41:17,39.0
2016-12-26 16:41:19,39.1
2016-12-26 16:41:20,39.0
2016-12-26 16:41:22,39.1
2016-12-26 16:41:23,39.1
2016-12-26 16:41:25,39.0
2016-12-26 16:41:26,39.1
2016-12-26 16:41:28,39.0
2016-12-26 16:41:30,38.8
2016-12-26 16:41:31,38.9
2016-12-26 16:41:33,38.9
2016-12-26 16:41:37,39.1
2016-12-26 16:41:38,39.0
2016-12-26 16:41:42,39.0
2016-12-26 16:41:44,39.1
2016-12-26 16:41:45,39.0
2016-12-26 16:41:47,38.9
2016-12-26 16:41:47,38.9
2016-12-26 16:41:48,39.0
2016-12-26 16:41:50,38.9
2016-12-26 16:41:51,38.9
2016-12-26 16:41:53,39.0
2016-12-26 16:41:55,39.0
2016-12-26 16:41:56,39.1
2016-12-26 16:41:58,39.2
2016-12-26 16:41:59,39.1
2016-12-26 16:42:01,39.1
2016-12-26 16:42:02,39.1
2016-12-26 16:42:04,39.0
2016-12-26 16:42:05,39.1
2016-12-26 16:42:09,39.1
2016-12-26 16:42:11,39.1
2016-12-26 16:42:12,39.1
2016-12-26 16:42:14,39.1
